CMDLINE gunicorn --workers=4 -k uvicorn.workers.UvicornWorker firstproject.asgi
MEM 6.062500 1692866465.5722
MEM 6.062500 1692866465.6751
MEM 7.578125 1692866465.7763
MEM 7.578125 1692866465.8772
MEM 7.578125 1692866465.9776
MEM 7.578125 1692866466.0827
MEM 7.578125 1692866466.1879
MEM 7.578125 1692866466.2930
MEM 7.578125 1692866466.3981
MEM 7.578125 1692866466.4991
MEM 7.578125 1692866466.6043
MEM 7.578125 1692866466.7095
MEM 7.578125 1692866466.8138
MEM 7.578125 1692866466.9189
MEM 7.578125 1692866467.0240
MEM 7.578125 1692866467.1291
MEM 7.578125 1692866467.2337
MEM 7.578125 1692866467.3388
MEM 7.578125 1692866467.4394
MEM 7.578125 1692866467.5445
MEM 7.578125 1692866467.6472
MEM 7.578125 1692866467.7475
MEM 7.578125 1692866467.8486
MEM 7.578125 1692866467.9496
MEM 7.578125 1692866468.0548
MEM 7.578125 1692866468.1571
MEM 7.578125 1692866468.2611
MEM 7.578125 1692866468.3655
MEM 7.578125 1692866468.4706
MEM 7.578125 1692866468.5758
MEM 7.578125 1692866468.6809
MEM 7.578125 1692866468.7860
MEM 7.578125 1692866468.8913
MEM 7.578125 1692866468.9964
MEM 7.578125 1692866469.1017
MEM 7.578125 1692866469.2070
MEM 7.578125 1692866469.3124
MEM 7.578125 1692866469.4151
MEM 7.578125 1692866469.5205
MEM 7.343750 1692866469.6256
MEM 7.343750 1692866469.7265
MEM 7.343750 1692866469.8317
MEM 7.343750 1692866469.9371
MEM 7.343750 1692866470.0424
MEM 7.343750 1692866470.1477
MEM 7.343750 1692866470.2499
MEM 7.343750 1692866470.3536
MEM 7.343750 1692866470.4559
MEM 7.343750 1692866470.5613
MEM 7.343750 1692866470.6644
MEM 7.343750 1692866470.7697
MEM 7.343750 1692866470.8707
MEM 7.343750 1692866470.9762
MEM 7.343750 1692866471.0798
MEM 7.343750 1692866471.1841
MEM 7.343750 1692866471.2866
MEM 7.343750 1692866471.3890
MEM 7.343750 1692866471.4945
MEM 7.343750 1692866471.5984
MEM 7.343750 1692866471.7021
MEM 7.343750 1692866471.8075
MEM 7.343750 1692866471.9129
MEM 7.343750 1692866472.0180
MEM 7.343750 1692866472.1234
MEM 7.343750 1692866472.2282
MEM 7.343750 1692866472.3336
MEM 7.343750 1692866472.4391
MEM 7.343750 1692866472.5428
MEM 7.234375 1692866472.6452
MEM 7.234375 1692866472.7505
MEM 7.234375 1692866472.8510
MEM 7.234375 1692866472.9516
MEM 7.234375 1692866473.0542
MEM 7.234375 1692866473.1572
MEM 7.234375 1692866473.2625
MEM 7.234375 1692866473.3659
MEM 7.234375 1692866473.4667
MEM 7.234375 1692866473.5721
MEM 7.234375 1692866473.6737
MEM 7.234375 1692866473.7790
MEM 7.234375 1692866473.8827
MEM 7.234375 1692866473.9881
MEM 7.234375 1692866474.0935
MEM 7.234375 1692866474.1963
MEM 7.234375 1692866474.3018
MEM 7.234375 1692866474.4073
MEM 7.234375 1692866474.5115
MEM 7.234375 1692866474.6171
MEM 7.234375 1692866474.7225
MEM 7.234375 1692866474.8249
MEM 7.234375 1692866474.9289
MEM 7.234375 1692866475.0334
MEM 7.234375 1692866475.1350
MEM 7.234375 1692866475.2356
MEM 7.234375 1692866475.3372
MEM 7.234375 1692866475.4425
MEM 7.234375 1692866475.5465
MEM 7.234375 1692866475.6516
MEM 7.234375 1692866475.7545
MEM 7.234375 1692866475.8550
MEM 7.234375 1692866475.9603
MEM 7.234375 1692866476.0655
MEM 7.234375 1692866476.1707
MEM 7.234375 1692866476.2760
MEM 7.234375 1692866476.3812
MEM 7.234375 1692866476.4865
MEM 7.234375 1692866476.5919
MEM 7.234375 1692866476.6963
MEM 7.234375 1692866476.8016
MEM 7.234375 1692866476.9048
MEM 7.234375 1692866477.0099
MEM 7.234375 1692866477.1152
MEM 7.234375 1692866477.2205
MEM 7.234375 1692866477.3212
MEM 7.234375 1692866477.4266
MEM 7.234375 1692866477.5318
MEM 7.234375 1692866477.6371
MEM 7.234375 1692866477.7379
MEM 7.234375 1692866477.8432
MEM 7.234375 1692866477.9483
MEM 7.234375 1692866478.0495
MEM 7.234375 1692866478.1549
MEM 7.234375 1692866478.2574
MEM 7.234375 1692866478.3627
MEM 7.234375 1692866478.4650
MEM 7.234375 1692866478.5704
MEM 7.234375 1692866478.6757
MEM 7.234375 1692866478.7762
MEM 7.234375 1692866478.8774
MEM 7.234375 1692866478.9785
MEM 7.234375 1692866479.0797
MEM 7.234375 1692866479.1834
MEM 7.234375 1692866479.2887
MEM 7.234375 1692866479.3940
MEM 7.234375 1692866479.4975
MEM 7.234375 1692866479.6028
MEM 7.234375 1692866479.7082
MEM 7.234375 1692866479.8135
MEM 7.234375 1692866479.9142
MEM 7.234375 1692866480.0197
MEM 7.234375 1692866480.1251
MEM 7.234375 1692866480.2288
MEM 7.234375 1692866480.3328
MEM 7.234375 1692866480.4377
MEM 7.234375 1692866480.5385
MEM 7.234375 1692866480.6393
MEM 7.234375 1692866480.7427
MEM 7.234375 1692866480.8480
MEM 7.234375 1692866480.9533
MEM 7.234375 1692866481.0586
MEM 7.234375 1692866481.1639
MEM 7.234375 1692866481.2692
MEM 7.234375 1692866481.3709
MEM 7.234375 1692866481.4744
MEM 7.234375 1692866481.5797
MEM 7.234375 1692866481.6832
MEM 7.234375 1692866481.7885
MEM 7.234375 1692866481.8939
MEM 7.234375 1692866481.9992
MEM 7.234375 1692866482.1046
MEM 7.234375 1692866482.2069
MEM 7.234375 1692866482.3122
MEM 7.234375 1692866482.4157
MEM 7.234375 1692866482.5210
MEM 7.234375 1692866482.6263
MEM 7.234375 1692866482.7313
MEM 7.234375 1692866482.8366
MEM 7.234375 1692866482.9412
MEM 7.234375 1692866483.0465
MEM 7.234375 1692866483.1518
MEM 7.234375 1692866483.2572
MEM 7.234375 1692866483.3607
MEM 7.234375 1692866483.4661
MEM 7.234375 1692866483.5715
MEM 7.234375 1692866483.6725
